Source,Target,Type,Label,timeset,Weight,Source_modularity_class,Target_modularity_class,Same_modularity_class
177016,20460868,Undirected,,,199,11,11,1
183846,29446950,Undirected,,,195,29,29,1
187506,30301929,Undirected,,,115,20,20,1
188112,2877940,Undirected,,,119,32,32,1
194486,30341292,Undirected,,,177,20,20,1
202504,29390305,Undirected,,,204,45,45,1
207616,8237884,Undirected,,,238,11,11,1
208702,24578927,Undirected,,,149,32,32,1
211094,31612136,Undirected,,,157,43,43,1
214704,29390305,Undirected,,,164,45,45,1
216115,12570576,Undirected,,,145,37,37,1
218540,883720,Undirected,,,186,25,25,1
223270,48133227,Undirected,,,223,20,20,1
226095,25490906,Undirected,,,215,48,48,1
226384,48133227,Undirected,,,130,20,20,1
227145,76511598,Undirected,,,146,29,29,1
234600,69088540,Undirected,,,148,31,31,1
236853,47109766,Undirected,,,162,22,22,1
237195,60333719,Undirected,,,160,39,39,1
239944,36295171,Undirected,,,243,12,12,1
240728,48133227,Undirected,,,208,20,20,1
246836,45735047,Undirected,,,161,35,35,1
249816,57728641,Undirected,,,193,1,1,1
252459,22541364,Undirected,,,226,41,41,1
255688,38564422,Undirected,,,166,22,22,1
257451,62224724,Undirected,,,189,35,35,1
264094,22541364,Undirected,,,188,41,41,1
270400,9885301,Undirected,,,203,32,32,1
274741,75493913,Undirected,,,177,51,51,1
275261,50479555,Undirected,,,122,20,20,1
279947,68113736,Undirected,,,168,36,36,1
283507,3790082,Undirected,,,217,29,29,1
287759,21456550,Undirected,,,150,35,35,1
287788,3962162,Undirected,,,135,20,20,1
308420,59530695,Undirected,,,187,41,41,1
308567,35571696,Undirected,,,177,20,20,1
312378,35343693,Undirected,,,155,34,34,1
312668,59265753,Undirected,,,173,31,31,1
313864,57728641,Undirected,,,239,1,1,1
314547,29321400,Undirected,,,232,51,51,1
316126,74480099,Undirected,,,158,51,51,1
321560,29620016,Undirected,,,189,23,23,1
324274,883720,Undirected,,,192,25,25,1
325310,75790768,Undirected,,,172,22,22,1
327470,19857279,Undirected,,,159,36,36,1
330166,45306223,Undirected,,,204,45,45,1
330495,37517182,Undirected,,,131,24,24,1
335649,71628732,Undirected,,,161,46,46,1
349842,31612136,Undirected,,,167,43,43,1
350368,78469830,Undirected,,,155,49,49,1
357160,32275951,Undirected,,,146,37,37,1
363063,31199194,Undirected,,,159,5,5,1
366844,34907637,Undirected,,,148,18,18,1
368623,75972073,Undirected,,,212,41,41,1
374992,36137742,Undirected,,,165,35,35,1
381706,10972165,Undirected,,,189,35,35,1
383729,38696393,Undirected,,,227,32,32,1
383803,31490019,Undirected,,,195,5,5,1
387927,46824970,Undirected,,,205,51,51,1
391933,25231212,Undirected,,,182,33,33,1
404283,49871556,Undirected,,,225,48,48,1
408158,8141615,Undirected,,,159,51,51,1
409224,35506982,Undirected,,,147,15,15,1
412973,56851455,Undirected,,,180,50,50,1
415780,2946820,Undirected,,,159,31,31,1
418587,34601057,Undirected,,,153,22,22,1
420256,883720,Undirected,,,215,25,25,1
428695,29390305,Undirected,,,147,45,45,1
430055,22333026,Undirected,,,181,42,42,1
433064,77422722,Undirected,,,211,42,42,1
434707,47440110,Undirected,,,176,7,7,1
441014,57049021,Undirected,,,137,21,21,1
441281,3985884,Undirected,,,188,32,32,1
444708,31156302,Undirected,,,191,46,46,1
445455,3037568,Undirected,,,203,47,47,1
450040,25030654,Undirected,,,159,46,46,1
456301,1014540,Undirected,,,174,3,3,1
466710,44587476,Undirected,,,204,5,5,1
468209,78819879,Undirected,,,145,35,35,1
472663,28205670,Undirected,,,197,33,33,1
475916,33058342,Undirected,,,155,48,48,1
477605,60418451,Undirected,,,184,32,32,1
496165,5587485,Undirected,,,209,22,22,1
501036,78509009,Undirected,,,202,23,23,1
510447,25678904,Undirected,,,212,39,39,1
513766,28205670,Undirected,,,168,33,33,1
513921,48133227,Undirected,,,120,20,20,1
514406,29390305,Undirected,,,133,45,45,1
519253,43810020,Undirected,,,143,38,38,1
527009,24817446,Undirected,,,149,16,16,1
533899,61928191,Undirected,,,133,32,32,1
535227,50773755,Undirected,,,212,5,5,1
543335,75493913,Undirected,,,191,51,51,1
546074,21879736,Undirected,,,135,20,20,1
551040,55966619,Undirected,,,213,45,45,1
551773,55966619,Undirected,,,207,45,45,1
552922,29390305,Undirected,,,217,45,45,1
554732,74480099,Undirected,,,180,51,51,1
561147,62548126,Undirected,,,173,22,22,1
563135,70103702,Undirected,,,208,46,46,1
570266,49871556,Undirected,,,212,48,48,1
589591,74088283,Undirected,,,106,11,11,1
590152,48133227,Undirected,,,122,20,20,1
593865,35506982,Undirected,,,146,15,15,1
599587,67326375,Undirected,,,142,30,30,1
601859,7157166,Undirected,,,151,49,49,1
603795,22230693,Undirected,,,200,14,14,1
610035,28237400,Undirected,,,214,41,41,1
613424,74480099,Undirected,,,163,51,51,1
615290,59076976,Undirected,,,251,20,20,1
615599,34601057,Undirected,,,145,22,22,1
620949,45808481,Undirected,,,163,49,49,1
627765,58339944,Undirected,,,172,29,29,1
628279,77487307,Undirected,,,218,36,36,1
633879,59788546,Undirected,,,218,46,46,1
634901,10306166,Undirected,,,141,47,47,1
634931,25678904,Undirected,,,208,39,39,1
641060,49145455,Undirected,,,169,22,22,1
648567,58817447,Undirected,,,176,45,45,1
659247,73412038,Undirected,,,122,41,41,1
666417,68991587,Undirected,,,218,23,23,1
674444,50319256,Undirected,,,148,11,11,1
675952,22470762,Undirected,,,164,11,11,1
681584,68974574,Undirected,,,202,8,8,1
685599,34601057,Undirected,,,214,22,22,1
702846,24507589,Undirected,,,215,39,39,1
709644,44886446,Undirected,,,234,37,37,1
722146,14931971,Undirected,,,181,33,33,1
724686,48133227,Undirected,,,133,20,20,1
725376,76361409,Undirected,,,151,23,23,1
737594,46720207,Undirected,,,130,47,47,1
739273,22805730,Undirected,,,213,22,22,1
743651,37383023,Undirected,,,171,10,10,1
747052,69106222,Undirected,,,135,41,41,1
747936,56851455,Undirected,,,207,50,50,1
748357,71659313,Undirected,,,135,42,42,1
750567,883720,Undirected,,,174,25,25,1
751218,60716781,Undirected,,,144,18,18,1
767490,48133227,Undirected,,,148,20,20,1
769857,48133227,Undirected,,,225,20,20,1
775235,61434505,Undirected,,,126,16,16,1
781103,46463677,Undirected,,,131,51,51,1
784251,67272662,Undirected,,,126,41,41,1
785528,5013261,Undirected,,,207,31,31,1
798482,27605843,Undirected,,,187,31,31,1
815270,50754481,Undirected,,,189,21,21,1
815812,74480099,Undirected,,,219,51,51,1
819010,61603653,Undirected,,,114,16,16,1
819288,61516643,Undirected,,,181,14,14,1
820378,4442440,Undirected,,,203,32,32,1
828324,21353330,Undirected,,,135,38,38,1
831230,56851455,Undirected,,,192,50,50,1
852978,29390305,Undirected,,,178,45,45,1
854284,41980450,Undirected,,,146,51,51,1
856251,11267251,Undirected,,,184,46,46,1
863701,19718901,Undirected,,,150,37,37,1
868689,31156302,Undirected,,,147,46,46,1
868889,26462373,Undirected,,,213,6,6,1
874671,36757028,Undirected,,,161,37,37,1
881425,43155027,Undirected,,,153,14,14,1
883380,32275951,Undirected,,,203,37,37,1
883720,37977154,Undirected,,,168,25,25,1
886016,22109682,Undirected,,,199,49,49,1
889730,4442440,Undirected,,,193,32,32,1
892323,33923739,Undirected,,,144,24,24,1
900452,46720207,Undirected,,,150,47,47,1
901667,2512989,Undirected,,,131,16,16,1
904331,44886446,Undirected,,,176,37,37,1
904483,48133227,Undirected,,,145,20,20,1
907397,34565934,Undirected,,,135,23,23,1
908319,31156302,Undirected,,,213,46,46,1
910073,53409491,Undirected,,,191,31,31,1
911905,58817447,Undirected,,,154,45,45,1
917276,41418631,Undirected,,,184,20,20,1
921523,11515268,Undirected,,,145,43,43,1
928482,42354719,Undirected,,,152,16,16,1
929035,71384117,Undirected,,,167,19,19,1
929071,63756195,Undirected,,,156,52,52,1
934937,48133227,Undirected,,,215,20,20,1
937164,283507,Undirected,,,187,29,29,1
939429,47799779,Undirected,,,208,15,15,1
944809,48133227,Undirected,,,132,20,20,1
945625,24215550,Undirected,,,223,35,35,1
946309,43875015,Undirected,,,154,16,16,1
954676,38696393,Undirected,,,187,32,32,1
955850,77364494,Undirected,,,236,25,25,1
961324,76893334,Undirected,,,181,10,10,1
962924,25511634,Undirected,,,199,25,25,1
970828,29555917,Undirected,,,176,22,22,1
973315,31714294,Undirected,,,188,35,35,1
984082,13186426,Undirected,,,116,20,20,1
984357,71339341,Undirected,,,140,35,35,1
986110,75019928,Undirected,,,228,21,21,1
986892,48133227,Undirected,,,132,20,20,1
990461,10306166,Undirected,,,186,47,47,1
991280,6181056,Undirected,,,177,7,7,1
993755,35571696,Undirected,,,161,20,20,1
995292,68991587,Undirected,,,230,23,23,1
996677,64219349,Undirected,,,227,11,11,1
1004172,29390305,Undirected,,,146,45,45,1
1014540,47021292,Undirected,,,186,3,3,1
1016492,31612136,Undirected,,,171,43,43,1
1016592,10972165,Undirected,,,213,35,35,1
1021406,73019487,Undirected,,,133,21,21,1
1025158,30406198,Undirected,,,151,49,49,1
1025194,59120019,Undirected,,,174,40,40,1
1029670,76955807,Undirected,,,146,20,20,1
1032527,45735047,Undirected,,,193,35,35,1
1033176,29446950,Undirected,,,200,29,29,1
1046234,48003390,Undirected,,,170,39,39,1
1048988,78376754,Undirected,,,172,39,39,1
1051708,49871556,Undirected,,,173,48,48,1
1065670,29390305,Undirected,,,148,45,45,1
1076158,77854866,Undirected,,,179,42,42,1
1079985,65273047,Undirected,,,171,39,39,1
1081632,24578927,Undirected,,,156,32,32,1
1086019,63550633,Undirected,,,193,48,48,1
1087899,33760433,Undirected,,,153,34,34,1
1093982,30460859,Undirected,,,150,16,16,1
1094271,49871556,Undirected,,,163,48,48,1
1098414,55668790,Undirected,,,154,25,25,1
1105965,36137742,Undirected,,,144,35,35,1
1109373,34601057,Undirected,,,146,22,22,1
1120914,42059148,Undirected,,,168,30,30,1
1124231,29390305,Undirected,,,155,45,45,1
1124477,50479555,Undirected,,,147,20,20,1
1126754,6181056,Undirected,,,166,7,7,1
1131735,37119473,Undirected,,,156,21,21,1
1137029,77359055,Undirected,,,162,11,11,1
1141743,43154896,Undirected,,,156,4,4,1
1147481,33058342,Undirected,,,207,48,48,1
1149804,61516643,Undirected,,,141,14,14,1
1154428,33760433,Undirected,,,141,34,34,1
1163727,28338666,Undirected,,,171,40,40,1
1169049,38696393,Undirected,,,112,32,32,1
1172944,75493913,Undirected,,,162,51,51,1
1173415,13268773,Undirected,,,155,45,45,1
1178121,49871556,Undirected,,,146,48,48,1
1185105,29390305,Undirected,,,147,45,45,1
1199667,35615747,Undirected,,,197,20,20,1
1202874,18217249,Undirected,,,196,20,20,1
1206288,76511598,Undirected,,,199,29,29,1
1221391,66644002,Undirected,,,183,47,47,1
1237604,45415757,Undirected,,,199,19,19,1
1255696,40544929,Undirected,,,187,32,32,1
1261459,67525263,Undirected,,,158,32,32,1
1261938,48133227,Undirected,,,163,20,20,1
1263851,33058342,Undirected,,,165,48,48,1
1266167,25490906,Undirected,,,146,48,48,1
1267635,56851455,Undirected,,,206,50,50,1
1275492,62224724,Undirected,,,209,35,35,1
1276230,75169488,Undirected,,,116,23,23,1
1278457,73216240,Undirected,,,153,15,15,1
1279212,76955807,Undirected,,,148,20,20,1
1280026,22541364,Undirected,,,146,41,41,1
1283299,22109682,Undirected,,,218,49,49,1
1284478,49871556,Undirected,,,167,48,48,1
1288786,25511634,Undirected,,,220,25,25,1
1291817,57728641,Undirected,,,210,1,1,1
1295685,15003364,Undirected,,,173,21,21,1
1298340,30406198,Undirected,,,163,49,49,1
1299024,9885301,Undirected,,,220,32,32,1
1307794,2685957,Undirected,,,205,41,41,1
1308239,49871556,Undirected,,,189,48,48,1
1311452,15300544,Undirected,,,182,45,45,1
1313554,19646522,Undirected,,,178,26,26,1
1318220,29446950,Undirected,,,212,29,29,1
1318506,16758360,Undirected,,,154,22,22,1
1319782,35343693,Undirected,,,171,34,34,1
1322659,2309326,Undirected,,,213,18,18,1
1331198,78697708,Undirected,,,156,0,0,1
1341613,45284619,Undirected,,,142,21,21,1
1348653,76955807,Undirected,,,194,20,20,1
1355585,8237884,Undirected,,,191,11,11,1
1359767,54215887,Undirected,,,217,38,38,1
1373139,883720,Undirected,,,159,25,25,1
1377637,7355604,Undirected,,,229,22,22,1
1381801,9839103,Undirected,,,126,23,23,1
1382850,368623,Undirected,,,136,41,41,1
1384934,77364494,Undirected,,,180,25,25,1
1385524,77359055,Undirected,,,139,11,11,1
1401598,32239271,Undirected,,,192,30,30,1
1405711,53409491,Undirected,,,183,31,31,1
1427684,75288923,Undirected,,,180,20,20,1
1428810,18144814,Undirected,,,148,23,23,1
1429279,70283150,Undirected,,,162,43,43,1
1430363,7960123,Undirected,,,166,10,10,1
1430699,22470762,Undirected,,,221,11,11,1
1436359,30406198,Undirected,,,149,49,49,1
1438366,43875015,Undirected,,,146,16,16,1
1442644,6112603,Undirected,,,131,43,43,1
1445909,49871556,Undirected,,,132,48,48,1
1458742,58913717,Undirected,,,132,29,29,1
1463936,33126950,Undirected,,,178,4,4,1
1464846,48133227,Undirected,,,226,20,20,1
1466736,77001983,Undirected,,,180,42,42,1
1470062,26801234,Undirected,,,123,23,23,1
1472220,30341292,Undirected,,,166,20,20,1
1479292,14931971,Undirected,,,164,33,33,1
1483007,70247640,Undirected,,,113,32,32,1
1483846,12133791,Undirected,,,147,29,29,1
1491482,74480099,Undirected,,,180,51,51,1
1502947,37517182,Undirected,,,162,24,24,1
1503917,49871556,Undirected,,,149,48,48,1
1507857,14931971,Undirected,,,241,33,33,1
1510948,64003548,Undirected,,,175,29,29,1
1510997,23868860,Undirected,,,149,3,3,1
1513929,29390305,Undirected,,,154,45,45,1
1517867,36137742,Undirected,,,131,35,35,1
1522052,36295171,Undirected,,,177,12,12,1
1525350,57763260,Undirected,,,195,18,18,1
1527803,36137742,Undirected,,,160,35,35,1
1530473,28338666,Undirected,,,216,40,40,1
1532807,29620016,Undirected,,,225,23,23,1
1539720,52395751,Undirected,,,122,47,47,1
1541531,35506982,Undirected,,,172,15,15,1
1552319,68113736,Undirected,,,174,36,36,1
1556134,51868580,Undirected,,,193,29,29,1
1567334,26046219,Undirected,,,169,11,11,1
1575938,14931971,Undirected,,,199,33,33,1
1578826,12570576,Undirected,,,147,37,37,1
1578953,16607268,Undirected,,,194,41,41,1
1584750,48133227,Undirected,,,120,20,20,1
1586941,36295171,Undirected,,,164,12,12,1
1588683,45218501,Undirected,,,200,46,46,1
1588918,40460067,Undirected,,,181,22,22,1
1591466,28338666,Undirected,,,195,40,40,1
1594143,53409491,Undirected,,,202,31,31,1
1598676,30568379,Undirected,,,137,30,30,1
1599018,3242056,Undirected,,,192,42,42,1
1606315,10306166,Undirected,,,179,47,47,1
1606407,27795340,Undirected,,,120,20,20,1
1611397,70283150,Undirected,,,165,43,43,1
1615769,57728641,Undirected,,,206,1,1,1
1621088,22470762,Undirected,,,123,11,11,1
1626417,29748364,Undirected,,,137,20,20,1
1641685,31794723,Undirected,,,162,36,36,1
1645189,76955807,Undirected,,,146,20,20,1
1650070,73363241,Undirected,,,233,13,13,1
1656491,68941278,Undirected,,,216,32,32,1
1659224,40460067,Undirected,,,245,22,22,1
1660352,2512989,Undirected,,,142,16,16,1
1660515,30568379,Undirected,,,161,30,30,1
1666770,33615611,Undirected,,,186,11,11,1
1670264,22904646,Undirected,,,142,45,45,1
1672331,5806740,Undirected,,,200,46,46,1
1677427,45808481,Undirected,,,189,49,49,1
1677871,35506982,Undirected,,,163,15,15,1
1678435,10306166,Undirected,,,185,47,47,1
1681916,68113736,Undirected,,,141,36,36,1
1681933,31612136,Undirected,,,225,43,43,1
1692462,38696393,Undirected,,,120,32,32,1
1693960,49871556,Undirected,,,171,48,48,1
1694004,25290391,Undirected,,,134,38,38,1
1695838,44886446,Undirected,,,211,37,37,1
1712621,73181020,Undirected,,,196,12,12,1
1734151,48003390,Undirected,,,187,39,39,1
1736134,70680189,Undirected,,,133,49,49,1
1737337,46720207,Undirected,,,180,47,47,1
1737345,5246353,Undirected,,,242,41,41,1
1738655,10972165,Undirected,,,184,35,35,1
1741427,52979234,Undirected,,,196,32,32,1
1741780,31698403,Undirected,,,123,22,22,1
1742602,46720207,Undirected,,,185,47,47,1
1746475,53795076,Undirected,,,150,34,34,1
1747195,22541364,Undirected,,,136,41,41,1
1750342,34990367,Undirected,,,239,28,28,1
1758634,59077631,Undirected,,,167,12,12,1
1765824,19953594,Undirected,,,146,22,22,1
1781849,29390305,Undirected,,,162,45,45,1
1783389,62548126,Undirected,,,205,22,22,1
1785649,23221746,Undirected,,,182,23,23,1
1789022,34630312,Undirected,,,139,51,51,1
1795808,45284375,Undirected,,,209,10,10,1
1798041,77001983,Undirected,,,161,42,42,1
1804237,29390305,Undirected,,,189,45,45,1
1804368,10306166,Undirected,,,151,47,47,1
1812834,62421876,Undirected,,,159,3,3,1
1817079,22470762,Undirected,,,224,11,11,1
1821559,76511598,Undirected,,,138,29,29,1
1822014,29511544,Undirected,,,179,20,20,1
1823427,40460067,Undirected,,,151,22,22,1
1823487,18864505,Undirected,,,184,14,14,1
1824167,63756195,Undirected,,,169,52,52,1
1824676,36952167,Undirected,,,133,11,11,1
1834526,51412630,Undirected,,,176,45,45,1
1837897,56851455,Undirected,,,189,50,50,1
1840620,50479555,Undirected,,,147,20,20,1
1849720,53463470,Undirected,,,211,8,8,1
1860794,62452504,Undirected,,,207,23,23,1
1871151,33104546,Undirected,,,215,11,11,1
1880192,38155575,Undirected,,,168,50,50,1
1884942,35115089,Undirected,,,181,23,23,1
1890142,70283150,Undirected,,,173,43,43,1
1900387,43810697,Undirected,,,112,14,14,1
1903003,7355604,Undirected,,,137,22,22,1
1920139,59788546,Undirected,,,185,46,46,1
1920531,40042251,Undirected,,,217,11,11,1
1934497,34477443,Undirected,,,145,29,29,1
1945595,10306166,Undirected,,,170,47,47,1
1950077,77364494,Undirected,,,175,25,25,1
1952721,18701429,Undirected,,,152,47,47,1
1957146,22109682,Undirected,,,196,49,49,1
1960721,32275951,Undirected,,,165,37,37,1
1961934,3962162,Undirected,,,145,20,20,1
1965313,69238402,Undirected,,,176,18,18,1
1969760,27136142,Undirected,,,170,3,3,1
1971165,34125669,Undirected,,,219,51,51,1
1972506,27605843,Undirected,,,203,31,31,1
1977368,34328756,Undirected,,,178,30,30,1
1983731,72336694,Undirected,,,194,0,0,1
1986696,33252522,Undirected,,,148,10,10,1
1986741,40394456,Undirected,,,133,41,41,1
1987444,74480099,Undirected,,,126,51,51,1
1988769,50951023,Undirected,,,148,3,3,1
1991178,69788894,Undirected,,,208,38,38,1
1992125,51016718,Undirected,,,138,36,36,1
1994193,63041289,Undirected,,,179,16,16,1
1994857,74382230,Undirected,,,140,46,46,1
1999849,27725263,Undirected,,,137,34,34,1
2004117,40892309,Undirected,,,185,30,30,1
2013911,48133227,Undirected,,,165,20,20,1
2014384,19718901,Undirected,,,144,37,37,1
2019081,29321400,Undirected,,,231,51,51,1
2022310,38564422,Undirected,,,206,22,22,1
2029979,31490019,Undirected,,,179,5,5,1
2030539,78707975,Undirected,,,203,45,45,1
2031292,45645527,Undirected,,,124,51,51,1
2031965,37756087,Undirected,,,189,51,51,1
2035466,10306166,Undirected,,,123,47,47,1
2039336,32275951,Undirected,,,155,37,37,1
2055260,57078734,Undirected,,,140,29,29,1
2070054,37756087,Undirected,,,247,51,51,1
2071583,60696731,Undirected,,,146,32,32,1
2084305,30045308,Undirected,,,201,45,45,1
2091719,26046219,Undirected,,,130,11,11,1
2114276,9885301,Undirected,,,176,32,32,1
2115696,2908424,Undirected,,,218,46,46,1
2118013,48133227,Undirected,,,195,20,20,1
2119973,25490906,Undirected,,,184,48,48,1
2121987,49932328,Undirected,,,168,3,3,1
2123034,64219349,Undirected,,,178,11,11,1
2124161,20152280,Undirected,,,127,19,19,1
2126926,55605285,Undirected,,,196,22,22,1
2131403,25905517,Undirected,,,219,27,27,1
2132616,29390305,Undirected,,,208,45,45,1
2138205,26213220,Undirected,,,212,32,32,1
2145412,21687833,Undirected,,,168,19,19,1
2146841,48133227,Undirected,,,122,20,20,1
2148073,13460151,Undirected,,,134,23,23,1
2149184,55832791,Undirected,,,138,41,41,1
2154970,55668790,Undirected,,,225,25,25,1
2161657,28737267,Undirected,,,164,22,22,1
2164104,23594534,Undirected,,,187,35,35,1
2166194,70692907,Undirected,,,180,22,22,1
2166225,4442440,Undirected,,,176,32,32,1
2176427,48249287,Undirected,,,164,20,20,1
2180525,45735047,Undirected,,,138,35,35,1
2187819,45415757,Undirected,,,166,19,19,1
2191288,883720,Undirected,,,189,25,25,1
2198324,53473018,Undirected,,,174,19,19,1
2202537,70103702,Undirected,,,202,46,46,1
2208712,49871556,Undirected,,,194,48,48,1
2209341,30406198,Undirected,,,163,49,49,1
2218777,49931815,Undirected,,,206,45,45,1
2220074,29390305,Undirected,,,200,45,45,1
2222394,48003390,Undirected,,,139,39,39,1
2228428,77838969,Undirected,,,157,11,11,1
2241480,67058928,Undirected,,,210,20,20,1
2244863,3962162,Undirected,,,141,20,20,1
2258375,30341292,Undirected,,,132,20,20,1
2263075,73216240,Undirected,,,206,15,15,1
2269367,66904725,Undirected,,,194,21,21,1
2271205,7355604,Undirected,,,141,22,22,1
2271213,2309326,Undirected,,,148,18,18,1
2273629,55668790,Undirected,,,141,25,25,1
